Nombre de usuario,Usuario,Fecha,Texto
LIBREPENSAMIENTO,@Librencefalo,2020-12-10T08:07:05.000Z,"Siento aguaros la fiesta, pero no es coherente defender el #MiCuerpoMiDecisión y criticar el #YoNoMeVacuno."
David,@UsuariDavid,2020-12-10T07:35:29.000Z,"Los del #YoNoMeVacuno también sois los que no queréis restricciones, ni reducciones de aforo, y que las discotecas abran toda la noche.

Pues #YoSiMeVacuno porque es la única forma de intentar volver a tener una vida normal"
Marcapasos asesino,@carlosmiguel777,2020-12-10T07:35:02.000Z,"La gente que dice seriamente #YoNoMeVacuno deberíamos aislarla de la sociedad, no dejarle asistir a sitios públicos o hacerles vacío, que se junten entre ellos. La mayoría de los locales hoy día tienen reservado el derecho de admisión ya vereis como cambian de opinion... O mueren"
ariel,@jhona11_jh,2020-12-10T07:34:52.000Z,"No vais a tener la ultima palabra para poder decidir si vacunaros o no. Estoy seguro que van a pedir la vacuna para poder viajar, entrar en establecimientos, cines etc. #YoNoMeVacuno tampoco crean todo lo que dice la OMS. Por tu seguridad no creo que hagan las cosas. Salu2"
,@Rockekinto,2020-12-10T07:33:15.000Z,Para el #YoNoMeVacuno contestar con #ok
Daniel Lobato,@Dani_Lobato14,2020-12-10T07:30:40.000Z,"Es vuestro derecho constitucional que no os pongan la vacuna, cuando llegueis al hospital, pedid que os inyecten el vial vacío lleno de aire verás que gustirrinin

#YoNoMeVacuno"
J O R G E,@joorgeelopezz03,2020-12-10T07:28:21.000Z,Los que defienden el #YoNoMeVacuno son los que confían en la homeopatía y tienen nieve en su casa dando igual la época del año...así que ya podéis imaginar el nivel que hay
LinkCaído,@199xviajero,2020-12-10T07:24:43.000Z,"#YoNoMeVacuno como si a alguien le importara lo que hagáis. Id a por la copita de soberano, anda"
eugenio,@euortegga,2020-12-10T07:19:09.000Z,"#YoNoMeVacuno ni mi familia, no seremos conejillos de indias para nadie"
ALEXander,@AlexxxanderG,2020-12-10T07:18:20.000Z,"Después de haber pasado meses encerrados y con toques de queda por una puta pandemia, algo GLOBAL. Que vengan 4 GILIPOLLAS a decir #YoNoMeVacuno...En fin el mundo esta lleno de HIJOS DE LA GRAN PUTA EGOÍSTAS. Mi abuelo diría: La mejor ciencia es la del palo. Pa los negacionistas."
El Puticlub Radio,@elputiclub,2020-12-10T07:14:26.000Z,"La peña diciendo #YoNoMeVacuno por no se qué cosas les meten an el vacuna, pero ni se cuestionan con qué les cortan la farlopa cuando se la esnifan."
Oscar,@Oscarchecaceb,2020-12-10T07:12:33.000Z,#YoNoMeVacuno a ver si me convierto en una araña radiactiva nose xD
z̆̈ŭ̈l̆̈ă̈,@darkglowitachi,2020-12-10T07:08:05.000Z,a ser subnormalesno os gana nadie jurao #YoNoMeVacuno
𝘇𝗲𝗿𝗼: 𝔏𝔦𝔩𝔢,@tinyzjoong,2020-12-10T07:07:49.000Z,"Todos los que dicen #YoNoMeVacuno 
¿Todo bien en casa? ¿Queréis seguir conviviendo con el virus o como va esto?"
Morzaland,@Morzaland,2020-12-10T07:07:27.000Z,"Cómo los del #YoNoMeVacuno  les de por ver la serie de FICCIÓN ""Utopía"", la elevan a categoría de Documental."
Pete,@Pete_Free_man,2020-12-10T07:03:54.000Z,Leer el hashtag #YoNoMeVacuno y darse cuenta de que V0X va a perder cantidad de votantes.
LaPatrona,@LaPatro07515704,2020-12-10T06:48:24.000Z,Si fuera por los de  #YoNoMeVacuno aún estaríamos muriendo de varicela o sarampión... En fin....
Orgullo Nacional,@orgullonaciona1,2020-12-10T06:45:11.000Z,"#YoNoMeVacuno???
Reitero: debe haber un registro de vacunados. Y los que no estén, que se atengan a las consecuencias en cuanto a su futura atención sanitaria por #COVID19"
Iñaki Escudero,@iescudero,2020-12-10T06:44:41.000Z,"#YoNoMeVacuno???
Reitero: debe haber un registro de vacunados. Y los que no estén, que se atengan a las consecuencias en cuanto a su futura atención sanitaria por #COVID19"
Iris,@LaFreydis,2020-12-10T06:38:38.000Z,"Que verguenza que exista este hastagh ya no solo por el poco conocimiento que muestra tener la gente en relacion al ámbito científico cosa que es culpa tanto de nuestra educación, como de los medios de comunicacion y de nosotros mismos, sino por el poco respeto + #YoNoMeVacuno"
Elena,@LadyGurru,2020-12-10T06:34:40.000Z,"Mira, pues a los que apoyáis este hashtag: #YoNoMeVacuno moríos ya y dejad de dar por culo."
Sweet Nurse,@SweetNurseOnco,2020-12-10T06:32:35.000Z,"Este hastag #YoNoMeVacuno es la barbaridad MÁS GRANDE, que ha hecho la humanidad después de la bomba atómica. Nos jugamos la supervivencia de la especie. Os regalaba un par de días intubados en la uci para que recapacitéis, trogloditas."
Sr. Carabaluchense (Fusilable Target),@aluchense,2020-12-10T06:20:43.000Z,"#YoNoMeVacuno porque a saber la de efectos secundarios que me causa eso.

Bueno y ahora me voy a tomar tres ibuprofenos, que parece que me va a doler el callo del dedo meñique."
bakaloola,@lolaalgaba_,2020-12-10T06:19:06.000Z,vaya panda de neandertales que hay por el hashtag #YoNoMeVacuno
Martín Durán,@maduranma,2020-12-10T06:16:14.000Z,"Los que escriben (y piensan) #YoNoMeVacuno son IDIOTAS, con todas las letras, en mayúsculas, en negrita, subrayado en fosforito, en Arial 437pt. en una pancarta de las que tiran los aviones.

GILIPOLLAS."
,@nasefalia98,2020-12-10T06:09:07.000Z,"#YoNoMeVacuno me estoy meando de risa con los memes, y porque nunca había visto tanta idiotez junta puf"
Luke,@_lukegonz_,2020-12-10T06:08:31.000Z,"Para los que dicen #YoNoMeVacuno
Les recomiendo que se metan un balazo por el culo

#YoSiMeVacuno"
Celia ML,@CelucaM,2020-12-10T05:51:03.000Z,#YoNoMeVacuno ¿Realmente la gente se cree que gracias a la vacuna vamos a volver a lo que teníamos antes de 2020?
NoNosFaltaDeNÁ,@abuelo_longinos,2020-12-10T05:46:08.000Z,al  #YoNoMeVacuno le falta #YoMatoAmisAbuelos esta navidad
Nahiala,@MiquisMiquis,2020-12-10T05:42:58.000Z,"Os voy a contar una cosa, el otro día, después de muchas conversaciones con mi madre diciéndole que tiene que vacunarse, va y me dice, pues he hablado con el médico y me dijo que las vacunas no están probadas así que no me quiero vacunar, ¿que hago yo con eso? #YoNoMeVacuno"
Súper Ñ ///,@superenye,2020-12-10T05:32:43.000Z,"Desconocen si hay impacto en la fertilidad, el tiempo de inmunidad, muchos de los efectos secundarios que puede tener, alérgenos... #YoNoMeVacuno POR AHORA. Si vais a criticarme por algo tan sensato como esto, os recomiendo invertir mejor vuestro tiempo."
jorge muñoz,@crisis_perpetua,2020-12-10T04:55:07.000Z,"tengo ciertas dudas con el #YoNoMeVacuno y si es psicologia inversa para eliminar los desconfiados, los desobedientes y gente molesta en general? como voy a morir igual, #YoNoMeVacuno"
jorge muñoz,@crisis_perpetua,2020-12-10T04:50:51.000Z,"#YoNoMeVacuno porque cuando alguien esta tan ansioso por venderme algo, sopecho que ni es tan bueno, ni tan bonito ni tan barato.
porque ahi hay gato encerrado, #YoNoMeVacuno"
Virginia. Resistiendo,@bandido06255969,2020-12-10T04:38:24.000Z,#YoNoMeVacuno De verdad que tenéis que politizar todo? LA POLITICA ES LA NUEVA RELIGIÓN. QUE PUTO ASCO. LA POLITICA ES UNA MIERDA Y LOS POLÍTICOS SE RÍEN EN VUESTRA CARA. Yo haré lo que me salga de las narices. Y que?
Nhoa.Dragneel || 290 de BNHA no se supera,@DragneelNhoa,2020-12-10T04:22:24.000Z,"Si alguien de otro país nos ve, perdón. A la gente de bien tampoco nos gusta la gente que creo el hastag #YoNoMeVacuno"
Nhoa.Dragneel || 290 de BNHA no se supera,@DragneelNhoa,2020-12-10T04:20:59.000Z,"#YoNoMeVacuno

¿Soy la única a la que le da igual que esa gente no se vacune? Prefiero que no lo haga y haya más para personas QUE SÍ lo necesitan"
Jaxy Vargas,@scroogecrush,2020-12-10T03:56:17.000Z,Yo no se ustedes pero te of mis reservas acerca de la vacuna .. así que habrá que considerar dar tiempo y ver qué efectos puede dar .. ya juego veré !! Que opinan ? #YoNoMeVacuno
Elena #SoloQuedaVox,@Tedare__,2020-12-10T03:50:14.000Z,"#YoNoMeVacuno hasta que no se hayan vacunado primero todos los políticos ante notario y haya pasado un tiempo prudencial que nos indique si alguno de ellos enfermó o falleció.
Así de claro."
Ke Locke,@locke_ke,2020-12-10T03:38:37.000Z,#yonomevacuno porque me dan miedo las jeringuillas y soy gilipollas
Extremeño Antifascista,@arese39,2020-12-10T03:38:09.000Z,"A los del #YoNoMeVacuno  mientras que os vacuneis contra la rabia,me vale ,porque vacuna contra la estupidez no existe,sois crónicos"
Javier Moreno,@JMorenoCalvete,2020-12-10T03:29:15.000Z,"#YoNoMeVacuno Los que no querais vacunaros, no os vacuneis, estais en vuestro derecho, pero a 100 metros de mi y de mi familia."
Ghhhhhhhhhh,@romano_nieves,2020-12-10T03:17:15.000Z,"Respeto a los q no se quieran vacunar pero eso si, si el día de mañana cogieran el Covid y quieren entrar a un hospital público de lo mal que están,  dejarles en la puerta.  #YoNoMeVacuno"
Gato agricultor,@undesgraciau,2020-12-10T03:06:34.000Z,"Tenía pensado hacer un esquemita para los del #YoNoMeVacuno con medicamentos que seguro que toman como lacasitos pero me estoy leyendo la ficha del Ibuprofeno en el Vademécum y que va, tendría que hacer un video explicandolo porque no me entra xd"
Samientol,@Samientol1,2020-12-10T02:58:02.000Z,"#YoNoMeVacuno   desaparezco dos días de tweet y ahora me entero que hay personas Antivacunas, vale ¿ahora que más?  ¿Pasa ya la escena de los zombies?"
er dani illo,@er_dani_illo,2020-12-10T02:40:16.000Z,"#YoNoMeVacuno , soy más de cerdo."
Kronnux,@KronnuxSupport,2020-12-10T02:35:01.000Z,"A todos esos del #YoNoMeVacuno y pollas en vinagre: No justifiquéis vuestra negligencia con ser precavidos. 

Si fuera por mi seríais considerados terrorismo biológico, tanto los antimascarillas de hace unos meses como vuestra patética enfermedad conspiranoica con las vacunas."
Javi Coll,@Nkpuxao,2020-12-10T02:06:47.000Z,"#YoNoMeVacuno tendencias, de locos. Nos estamos volviendo todos Revens"
Nea,@Nea_Egido,2020-12-10T02:04:57.000Z,Entiendo en parte a los de #YoNoMeVacuno me explico.
Ale Nugo,@AlejandroNugo,2020-12-10T01:57:12.000Z,Que triste que #YoNoMeVacuno sea TT...
Δ n d r e Δ,@andrea_diaz_m,2020-12-10T01:55:56.000Z,#YoNoMeVacuno : same vibes as ni dios haciendo caso a los expertos en la docuserie de Chernobyl
Kamaraden Pollo,@Busconovia_95,2020-12-10T01:52:34.000Z,"#YoNoMeVacuno y, las personas que quieran, allá ellos con sus vidas. Desde luego que ningún imbécil sobresocializado me va a decir que ""si yo me la pongo, tú también"" porque ""estaré matando gente, seré culpable"" 
."
Fali,@Falihemece,2020-12-10T01:52:07.000Z,"Los del #YoNoMeVacuno podéis señalarlo con un brazalete o algo? Lo digo para saber a quién toserle encima, garcias "
Giraud,@GiraudAM,2020-12-10T01:45:47.000Z,"Por desgracia me da a mi que puede que sea el conejillo de indias en la vacuna del covid gente de países concretos, con menos libertad o/y que fueron colonizados. Y por eso no me puedo tomar en serio a los ruines que andan ahora en el HT de #YoNoMeVacuno"
Daevid Guf,@DaevidGuf,2020-12-10T01:45:24.000Z,"#YoNoMeVacuno Favor que hacéis, se espera la constancia escrita para su renuncia. Vacuna que alguien que si le merezca le utilice"
Oscar Cordero Pérez,@OscarMadridanos,2020-12-10T01:42:08.000Z,Creía haberlo visto todo hasta que #YoNoMeVacuno se ha hecho tendencia en Twitter.
Mrs. Polímata,@mrspolimata,2020-12-10T01:41:54.000Z,"No puedo estar más indignada con que se compare la vacuna y el aborto.
La gente no tiene ni puta idea de lo que habla.
#mebajodelavida #YoSiMeVacuno #YoNoMeVacuno"
Resco,@Rescock,2020-12-10T01:40:33.000Z,"A dormir... Mañana mas cyberpunk en el canal gente, nos vemos... #YoNoMeVacuno"
Clicker Va Lentin,@RamboSmg,2020-12-10T01:37:49.000Z,"Es TT el hashtag #YoNoMeVacuno

Gracias por recordarme que vivo en un país llenito de subnormales, me vuelvo a la cama."
ANTIFASCISTA SANITARIO FUCK NWO,@EltonTo3,2020-12-10T01:24:07.000Z,#YoNoMeVacuno pq quiero tener hijos.. ahí lo dejo.. 
YONOVOTO ACAB,@mikemye19974782,2020-12-10T01:23:28.000Z,"#YoNoMeVacuno 
LA PREGUNTA ES QUE TE PUEDE MATAR ANTES EL VIRUS O LA VACUNA?"
Lucía #NeI,@karen_smith25,2020-12-10T01:20:19.000Z,"Llevo tiempo engañada!
A mí nunca me dijeron los componentes de todas las vacunas que me he puesto ni el proceso en realizarla
Además, en ninguna que me han puesto en estos 30 llevaba mermelada! 
Y además todas ellas eran del 300% de fiabilidad y no lo sabía!
#YoNoMeVacuno"
𝕰𝖑 𝕬𝖓𝖙𝖔𝖓𝖎𝖔,@tonilosa25,2020-12-10T01:01:39.000Z,"#YoNoMeVacuno, pues ya me diréis cómo queréis volver a la normalidad en 2021"
Fernando Calderon,@fercalderonprod,2020-12-10T01:01:00.000Z,"El sensacionalismo no tiene límites; Primero la pandemia 
 y sus consecuencias, ahora la vacuna 
 es segura 100% ?#VacunaCOVID19 #YoNoMeVacuno #YoMeVacuno #YoMeQuedoEnCasa"
Los diarios de Asturner,@AsturconAstur,2020-12-10T01:00:19.000Z,"#YoNoMeVacuno de algo con nueva tecnología recombinante de ARN que apenas ha sido testado durante 6 meses, mientras que otros tratamientos o vacunas tardan hasta 15años, por no olvidar de esa obsesión insana por los medios de comunicación para vendernos el producto..."
McMurphy,@McMurphySpain,2020-12-10T00:55:30.000Z,#YoNoMeVacuno porque es completamente innecesario y porque tengo la incómoda manía de no tragarme pandemias falsas.
María,@MariaMolina_23,2020-12-10T00:55:05.000Z,Que en España sea tendencia #YoNoMeVacuno me da vergüenza ajena
San,@transmillonario,2020-12-10T00:54:33.000Z,"#YoNoMeVacuno lo lanza V0x.
Por favor Darwin, haz lo tuyo. "
• Vallenue •,@_vallenue,2020-12-10T00:52:57.000Z,"#YoNoMeVacuno Me gustaría saber...  ¿ si gobernaran  la Derecha, la Izquierda  se pondrian la vacuna ?si
45,2 %
no
54,8 %
31 votos
·
Resultados finales"
San,@transmillonario,2020-12-10T00:52:25.000Z,"#YoNoMeVacuno
- Mejor, antes nos vacunaremos el resto."
#MamenmetieneloKa!!!,@AfonsoGalle,2020-12-10T00:50:47.000Z,"#YoNoMeVacuno
Hasta dentro de 2 años...como poco"
YONOVOTO ACAB,@mikemye19974782,2020-12-10T00:44:52.000Z,"#YoNoMeVacuno 
YO NO ME VACUNO PORQUE LA TIERRA ES PLANA, YO NO ME VACUNO PORQUE TE VUELVE TONTO Y YO SOY MUY LISTO Y VOTO A LA DERECHA SIENDO UN TRABAJADOR POBRE O CLASE MEDIA, YO NO ME VACUNO PORQUE SOY MONARQUICO Y MUY PATRIOTA Y ME ENCANTA QUE ME ROBEN Y ME ESCLAVICEN"
ElRubioKabrón,@acontra__,2020-12-10T00:44:42.000Z,#YoNoMeVacuno porque no me sale de los güevos
Jean91,@Jean9167632913,2020-12-10T00:44:37.000Z,#YoNoMeVacuno vacúnate tú si quieres. Yo respeto tu libertad y espero que respeten la mía para elegir que introducir en mi cuerpo.
"Carme Puig Algué
JxCat",@CarmeAlgue,2020-12-10T00:43:24.000Z,"ERC ens vol vacunar per acabar-nos sotmetent tots a EspaÑa, la lletra petita del pacte amb el PSOE. #YoNoMeVacuno

¿Cal que us recordi el cas de l’alcalde de la Seu d’Urgell?"
Minerva,@SnchezMinerva,2020-12-10T00:37:41.000Z,"Los de #YoNoMeVacuno son los mismos que no querían llevar a sus hijos al colegio pero a la vez se manifestaban en contra el estado de alarma y el confinamiento. 

Muy coherente todo."
"Luis Es
+1",@LUIS_2900,2020-12-10T00:30:41.000Z,#YoNoMeVacuno Parece ser que los promotores de este hastag niegan la existencia del virus porque no lo han visto. Y lo curioso es que siguen viendo a eta
"•m o o n x•
10/90 for Tartaglia",@qqruchodementa,2020-12-10T00:25:47.000Z,"Déjalos, que no se vacunen, a ver si se extinguen #YoNoMeVacuno"
miksterdrama,@miKsterDrama,2020-12-10T00:25:29.000Z,Dos palabras para lxs del hashtag #YoNoMeVacuno: SELECCIÓN NATURAL 
Carlos Mauricio,@mauricioqllano,2020-12-10T00:24:33.000Z,"El sub presidente 
@IvanDuque
 sanciona ley de vacunas para covid 19, pero y ¿qué laboratorios nos suministrarán? ¿Cuántas dosis? ¿En qué etapas? ¿Cuánto van a invertir? Gobierne con seriedad. #YoNoMeVacuno porque mi gobierno no negocia vacunas."
Amapola Munuera #ZeroCovid,@amapolamg,2020-12-10T00:23:57.000Z,Todos los del #YoNoMeVacuno justificando su miedo por los efectos secundarios. Señores... ¿se han leído ustedes el prospecto del ibuprofeno?
Cristian,@Cristian_loaF,2020-12-10T00:22:24.000Z,Todos los de este TT. Sois gilipollas. Buenas noches #YoNoMeVacuno
Tony,@Tony_deHaro,2020-12-10T00:20:54.000Z,"¿Yo para qué miro el hashtag este de mierda de #YoNoMeVacuno si estás cosas me encienden?
Voy a dejar a un lado el tema de de quién es la vacuna y de si funciona mejor o peor... Vamos a explicarlo fácil:"
Amapola Munuera #ZeroCovid,@amapolamg,2020-12-10T00:20:49.000Z,"Por favor a todos los del #YoNoMeVacuno por escrito con nombres, apellidos y DNI, notificáis al Ministerio de Sanidad y a las Conserjerías de Salud de vuestras CCAA

No vaya a ser que después de dar tanto el follón cambiéis de opinión. Un poquito de ser consecuentes por favor"
Milenial_sapiens,@Milenial_sapien,2020-12-10T00:20:41.000Z,"Los del #YoNoMeVacuno os digo que adelante, pero iros a un país africano a vivir, a ver que tal, que os atienda la sanidad de esos países a ver cuanto os dura la tontería"
Alanwake,@Alanwake24,2020-12-10T00:18:01.000Z,#YoNoMeVacuno de momento pero no voy a desanimar al que quiera.
Jordi,@Jordivll,2020-12-10T00:15:24.000Z,"Los que dicen #YoNoMeVacuno , alomejor prefieren susto o muerte."
"Responsabilidad individual,el virus nos acecha",@Patybooksreader,2020-12-10T00:11:55.000Z,"#YoNoMeVacuno  #YoSiMeVacuno, que no se vacunen los fans de Santi Satan, mejor, eso será SELECCIÓN NATURAL y así nos quedamos en el planeta los mejores!"
Pablo Javier,@PabloJavierCas1,2020-12-10T00:11:46.000Z,#YoNoMeVacuno con vacunas producidas por laboratorios que en mi país cuentan con secreto e inmunidad jurídica.
bala perdida,@akagitana,2020-12-10T00:09:56.000Z,Los del hashtag #YoNoMeVacuno bebisteis la lejía cuando lo recomendó Trump no?
Dani Milenio,@daniesteca,2020-12-10T00:09:19.000Z,creo que con el ht de #YoNoMeVacuno puedes hacer criba de subnormales
Fleje texto,@davidpaarevalo,2020-12-10T00:08:23.000Z,No se por que no me extraña que los que se toman en serio este hashtag tienen banderita de España xdd #YoNoMeVacuno
Atontazepam,@atontazepam,2020-12-10T00:03:06.000Z,#YoNoMeVacuno Esto tiene mucho de sentido común. Necesitamos los datos y que una agencia externa (como la FDA) los certifique. También se han descrito encefalitis con la vacuna de la gripe. Pero estamos en pandemia y NO PODEMOS CONVIVIR CON EL VIRUS. Calma y no polarizaros.
